"movieId","title","year"
7169,"Chasing Liberty",2004
7170,"My Baby's Daddy",2004
7173,"Along Came Polly",2004
7175,"Torque",2004
7254,"The Butterfly Effect",2004
7255,"Win a Date with Tad Hamilton!",2004
7258,"Perfect Score, The",2004
7259,"You Got Served",2004
7261,"Barbershop 2: Back in Business",2004
7263,"Miracle",2004
7293,"50 First Dates",2004
7294,"Welcome to Mooseport",2004
7315,"Against the Ropes",2004
7316,"Confessions of a Teenage Drama Queen",2004
7317,"EuroTrip",2004
7318,"Passion of the Christ, The",2004
7320,"Dirty Dancing: Havana Nights",2004
7321,"Twisted",2004
7324,"Hidalgo",2004
7325,"Starsky & Hutch",2004
7326,"Reckoning, The",2004
7345,"Agent Cody Banks 2: Destination London",2004
7346,"Girl Next Door, The",2004
7347,"Secret Window",2004
7348,"Spartan",2004
7360,"Dawn of the Dead",2004
7361,"Eternal Sunshine of the Spotless Mind",2004
7362,"Taking Lives",2004
7366,"Jersey Girl",2004
7367,"Ladykillers, The",2004
7368,"Never Die Alone",2004
7369,"Scooby-Doo 2: Monsters Unleashed",2004
7373,"Hellboy",2004
7374,"Home on the Range",2004
7375,"Prince & Me, The",2004
7376,"Walking Tall",2004
7378,"Johnson Family Vacation",2004
7379,"Alamo, The",2004
7380,"Ella Enchanted",2004
7381,"Whole Ten Yards, The",2004
7437,"Connie and Carla",2004
7438,"Kill Bill: Vol. 2",2004
7439,"Punisher, The",2004
7440,"Paper Clips",2004
7444,"13 Going on 30",2004
7445,"Man on Fire",2004
7448,"Envy",2004
7449,"Godsend",2004
7450,"Laws of Attraction",2004
7451,"Mean Girls",2004
7453,"New York Minute",2004
7454,"Van Helsing",2004
7457,"Breakin' All the Rules",2004
7458,"Troy",2004
8360,"Shrek 2",2004
8361,"Day After Tomorrow, The",2004
8362,"Raising Helen",2004
8363,"Soul Plane",2004
8366,"Saved!",2004
8368,"Harry Potter and the Prisoner of Azkaban",2004
8369,"Mindhunters",2004
8371,"Chronicles of Riddick, The",2004
