"movieId","title","year"
2436,"Tea with Mussolini",1999
2445,"At First Sight",1999
2446,"In Dreams",1999
2447,"Varsity Blues",1999
2448,"Virus",1999
2479,"Gloria",1999
2485,"She's All That",1999
2490,"Payback",1999
2491,"Simply Irresistible",1999
2496,"Blast from the Past",1999
2497,"Message in a Bottle",1999
2498,"My Favorite Martian",1999
2500,"Jawbreaker",1999
2501,"October Sky",1999
2502,"Office Space",1999
2504,"200 Cigarettes",1999
2505,"8MM",1999
2506,"Other Sister, The",1999
2507,"Breakfast of Champions",1999
2539,"Analyze This",1999
2540,"Corruptor, The",1999
2541,"Cruel Intentions",1999
2546,"Deep End of the Ocean, The",1999
2548,"Rage: Carrie 2, The",1999
2549,"Wing Commander",1999
2555,"Baby Geniuses",1999
2558,"Forces of Nature",1999
2559,"King and I, The",1999
2560,"Ravenous",1999
2561,"True Crime",1999
2566,"Doug's 1st Movie",1999
2567,"EDtv",1999
2568,"Mod Squad, The",1999
2570,"Walk on the Moon, A",1999
2571,"Matrix, The",1999
2572,"10 Things I Hate About You",1999
2574,"Out-of-Towners, The",1999
2580,"Go",1999
2581,"Never Been Kissed",1999
2583,"Cookie's Fortune",1999
2584,"Foolish",1999
2587,"Life",1999
2589,"Friends & Lovers",1999
2598,"Pushing Tin",1999
2599,"Election",1999
2600,"eXistenZ",1999
2605,"Entrapment",1999
2606,"Idle Hands",1999
2611,"Winslow Boy, The",1999
2617,"Mummy, The",1999
2622,"William Shakespeare's A Midsummer Night's Dream",1999
2628,"Star Wars: Episode I - The Phantom Menace",1999
2629,"Love Letter, The",1999
2671,"Notting Hill",1999
2672,"Thirteenth Floor, The",1999
2676,"Instinct",1999
2677,"Buena Vista Social Club",1999
2682,"Limbo",1999
2683,"Austin Powers: The Spy Who Shagged Me",1999
2687,"Tarzan",1999
2688,"General's Daughter, The",1999
2689,"Get Bruce",1999
2690,"Ideal Husband, An",1999
2694,"Big Daddy",1999
2700,"South Park: Bigger, Longer and Uncut",1999
2701,"Wild Wild West",1999
2702,"Summer of Sam",1999
2706,"American Pie",1999
2707,"Arlington Road",1999
2709,"Muppets From Space",1999
2710,"Blair Witch Project, The",1999
2711,"My Life So Far",1999
2712,"Eyes Wide Shut",1999
2713,"Lake Placid",1999
2714,"Wood, The",1999
2718,"Drop Dead Gorgeous",1999
2719,"Haunting, The",1999
2720,"Inspector Gadget",1999
2721,"Trick",1999
2722,"Deep Blue Sea",1999
2723,"Mystery Men",1999
2724,"Runaway Bride",1999
2725,"Twin Falls Idaho",1999
2759,"Dick",1999
2761,"Iron Giant, The",1999
2762,"Sixth Sense, The",1999
2763,"Thomas Crown Affair, The",1999
2770,"Bowfinger",1999
2771,"Brokedown Palace",1999
2772,"Detroit Rock City",1999
2805,"Mickey Blue Eyes",1999
2806,"Teaching Mrs. Tingle",1999
2807,"Universal Soldier: The Return",1999
2812,"In Too Deep",1999
2826,"13th Warrior, The",1999
2827,"Astronaut's Wife, The",1999
2828,"Dudley Do-Right",1999
2829,"Muse, The",1999
2835,"Chill Factor",1999
2836,"Outside Providence",1999
2840,"Stigmata",1999
2841,"Stir of Echoes",1999
2844,"Minus Man, The",1999
2858,"American Beauty",1999
2860,"Blue Streak",1999
2861,"For Love of the Game",1999
2864,"Splendor",1999
2881,"Double Jeopardy",1999
2882,"Jakob the Liar",1999
2883,"Mumford",1999
2888,"Drive Me Crazy",1999
2889,"Mystery, Alaska",1999
2890,"Three Kings",1999
2891,"Happy, Texas",1999
2893,"Plunkett & MaCleane",1999
2894,"Romance",1999
2906,"Random Hearts",1999
