"movieId","title","year"
779,"'Til There Was You",1997
870,"Gone Fishin'",1997
879,"Relic, The",1997
981,"Dangerous Ground",1997
1055,"Shadow Conspiracy",1997
1166,"Farmer & Chase",1997
1355,"Nightwatch",1997
1422,"Murder at 1600",1997
1425,"Fierce Creatures",1997
1427,"Turbulence",1997
1431,"Beverly Hills Ninja",1997
1432,"Metro",1997
1438,"Dante's Peak",1997
1439,"Meet Wally Sparks",1997
1442,"Prefontaine",1997
1445,"McHale's Navy",1997
1447,"Gridlock'd",1997
1453,"Beautician and the Beast, The",1997
1454,"SubUrbia",1997
1456,"Pest, The",1997
1457,"Fools Rush In",1997
1459,"Absolute Power",1997
1460,"That Darn Cat",1997
1461,"Vegas Vacation (National Lampoon's Las Vegas Vacation)",1997
1463,"That Old Feeling",1997
1464,"Lost Highway",1997
1465,"Rosewood",1997
1466,"Donnie Brasco",1997
1468,"Booty Call",1997
1470,"Rhyme & Reason",1997
1472,"City of Industry",1997
1474,"Jungle2Jungle (a.k.a. Jungle 2 Jungle)",1997
1476,"Private Parts",1997
1477,"Love Jones",1997
1479,"Saint, The",1997
1480,"Smilla's Sense of Snow",1997
1485,"Liar Liar",1997
1487,"Selena",1997
1488,"Devil's Own, The",1997
1490,"B*A*P*S",1997
1495,"Turbo: A Power Rangers Movie",1997
1496,"Anna Karenina",1997
1497,"Double Team",1997
1498,"Inventing the Abbotts",1997
1499,"Anaconda",1997
1500,"Grosse Pointe Blank",1997
1503,"8 Heads in a Duffel Bag",1997
1507,"Paradise Road",1997
1508,"Traveller",1997
1509,"All Over Me",1997
1511,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti)",1997
1513,"Romy and Michele's High School Reunion",1997
1515,"Volcano",1997
1517,"Austin Powers: International Man of Mystery",1997
1518,"Breakdown",1997
1523,"Truth or Consequences, N.M.",1997
1525,"Warriors of Virtue",1997
1526,"Fathers' Day",1997
1527,"Fifth Element, The",1997
1535,"Love! Valour! Compassion!",1997
1538,"Second Jungle Book: Mowgli & Baloo, The",1997
1539,"Twin Town",1997
1541,"Addicted to Love",1997
1544,"Lost World: Jurassic Park, The",1997
1547,"Shiloh",1997
1550,"Trial and Error",1997
1551,"Buddy",1997
1552,"Con Air",1997
1556,"Speed 2: Cruise Control",1997
1562,"Batman & Robin",1997
1566,"Hercules",1997
1569,"My Best Friend's Wedding",1997
1573,"Face/Off",1997
1580,"Men in Black (a.k.a. MIB)",1997
1581,"Out to Sea",1997
1584,"Contact",1997
1586,"G.I. Jane",1997
1588,"George of the Jungle",1997
1589,"Cop Land",1997
1590,"Event Horizon",1997
1591,"Spawn",1997
1592,"Air Bud",1997
1593,"Picture Perfect",1997
1594,"In the Company of Men",1997
1595,"Free Willy 3: The Rescue",1997
1596,"Career Girls",1997
1597,"Conspiracy Theory",1997
1599,"Steel",1997
1600,"She's So Lovely",1997
1601,"Hoodlum",1997
1602,"Leave It to Beaver",1997
1603,"Mimic",1997
1604,"Money Talks",1997
1605,"Excess Baggage",1997
1606,"Kull the Conqueror",1997
1608,"Air Force One",1997
1609,"187 (One Eight Seven)",1997
1612,"Kiss Me, Guido",1997
1613,"Star Maps",1997
