"movieId","title","year"
27788,"Jacket, The",2005
27821,"Interpreter, The",2005
27839,"Ring Two, The",2005
30793,"Charlie and the Chocolate Factory",2005
30894,"White Noise",2005
30898,"Upside of Anger, The",2005
31221,"Elektra",2005
31223,"Racing Stripes",2005
31225,"Coach Carter",2005
31420,"Assault on Precinct 13",2005
31422,"Are We There Yet?",2005
31424,"Alone in the Dark",2005
31427,"Hide and Seek",2005
31431,"Boogeyman",2005
31433,"Wedding Date, The",2005
31685,"Hitch",2005
31687,"Pooh's Heffalump Movie",2005
31689,"Inside Deep Throat",2005
31696,"Constantine",2005
31698,"Son of the Mask",2005
31700,"Because of Winn-Dixie",2005
31785,"Frozen Land (Paha maa)",2005
31867,"Man of the House",2005
32009,"Tyler Perry's Diary of a Mad Black Woman",2005
32011,"Cursed",2005
32017,"Pacifier, The",2005
32019,"Be Cool",2005
32029,"Hostage",2005
32031,"Robots",2005
32289,"Ice Princess",2005
32296,"Miss Congeniality 2: Armed and Fabulous",2005
32298,"Guess Who",2005
32584,"Ballad of Jack and Rose, The",2005
32587,"Sin City",2005
32589,"Beauty Shop",2005
32596,"Sahara",2005
32598,"Fever Pitch",2005
33004,"Hitchhiker's Guide to the Galaxy, The",2005
33085,"Amityville Horror, The",2005
33145,"Lot Like Love, A",2005
33154,"Enron: The Smartest Guys in the Room",2005
33158,"xXx: State of the Union",2005
33162,"Kingdom of Heaven",2005
33164,"House of Wax",2005
33421,"Dear Wendy",2005
33437,"Unleashed (Danny the Dog)",2005
33493,"Star Wars: Episode III - Revenge of the Sith",2005
33495,"Kicking & Screaming",2005
33499,"Monster-in-Law",2005
33615,"Madagascar",2005
33639,"Mad Hot Ballroom",2005
33644,"Dominion: Prequel to the Exorcist",2005
33646,"Longest Yard, The",2005
33660,"Cinderella Man",2005
33669,"Sisterhood of the Traveling Pants, The",2005
33672,"Lords of Dogtown",2005
33679,"Mr. & Mrs. Smith",2005
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",2005
33685,"Honeymooners, The",2005
33794,"Batman Begins",2005
33815,"Perfect Man, The",2005
33830,"Herbie: Fully Loaded",2005
33834,"Land of the Dead",2005
33836,"Bewitched",2005
33880,"Me and You and Everyone We Know",2005
34048,"War of the Worlds",2005
34072,"March of the Penguins (Marche de l'empereur, La)",2005
34111,"God Who Wasn't There, The",2005
34129,"Rebound",2005
34143,"Dark Water",2005
34150,"Fantastic Four",2005
34153,"Murderball",2005
34162,"Wedding Crashers",2005
34164,"Happy Endings",2005
34271,"Hustle & Flow",2005
34319,"Island, The",2005
34321,"Bad News Bears",2005
34323,"Devil's Rejects, The",2005
34326,"Last Days",2005
34332,"Sky High",2005
34334,"Stealth",2005
34336,"Must Love Dogs",2005
34338,"Aristocrats, The",2005
34405,"Serenity",2005
34437,"Broken Flowers",2005
34520,"Dukes of Hazzard, The",2005
34523,"The Chumscrubber",2005
34528,"Junebug",2005
34530,"Deuce Bigalow: European Gigolo",2005
34532,"Skeleton Key, The",2005
34534,"Four Brothers",2005
34536,"The Great Raid",2005
34538,"Asylum",2005
34540,"Pretty Persuasion",2005
34542,"Grizzly Man",2005
34552,"Girl in the Café, The",2005
35015,"Duma",2005
35836,"40-Year-Old Virgin, The",2005
35957,"Red Eye",2005
36276,"Hidden (a.k.a. Cache) (Caché)",2005
36397,"Valiant",2005
36401,"Brothers Grimm, The",2005
36509,"Cave, The",2005
36517,"Constant Gardener, The",2005
36519,"Transporter 2",2005
36523,"Margaret Cho: Assassin",2005
36525,"Just Like Heaven",2005
36527,"Proof",2005
36529,"Lord of War",2005
36531,"Venom",2005
36533,"Cry_Wolf (a.k.a. Cry Wolf)",2005
36535,"Everything Is Illuminated",2005
36537,"Thumbsucker",2005
36539,"Thing About My Folks, The",2005
36708,"Family Guy Presents Stewie Griffin: The Untold Story",2005
37240,"Why We Fight",2005
37380,"Doom",2005
37382,"Domino",2005
37384,"Waiting...",2005
37386,"Aeon Flux",2005
37475,"Unfinished Life, An",2005
37720,"Exorcism of Emily Rose, The",2005
37727,"Flightplan",2005
37729,"Corpse Bride",2005
37731,"Green Street Hooligans (a.k.a. Hooligans)",2005
37733,"History of Violence, A",2005
37736,"Oliver Twist",2005
37739,"Greatest Game Ever Played, The",2005
37741,"Capote",2005
37844,"Roll Bounce",2005
37853,"Into the Blue",2005
37855,"Prize Winner of Defiance Ohio, The",2005
37857,"MirrorMask",2005
38038,"Wallace & Gromit in The Curse of the Were-Rabbit",2005
38061,"Kiss Kiss Bang Bang",2005
38095,"Bittersweet Life, A (Dalkomhan insaeng)",2005
38304,"No Direction Home: Bob Dylan",2005
38388,"Goal! The Dream Begins (Goal!)",2005
38600,"Factotum",2005
38798,"In Her Shoes",2005
38886,"Squid and the Whale, The",2005
38992,"Two for the Money",2005
38994,"Separate Lies",2005
39052,"Star Wreck: In the Pirkinning",2005
39183,"Brokeback Mountain",2005
39231,"Elizabethtown",2005
39234,"North Country",2005
39292,"Good Night, and Good Luck.",2005
39307,"Dreamer: Inspired by a True Story",2005
39381,"Proposition, The",2005
39400,"Fog, The",2005
39408,"Left Behind: World at War",2005
39414,"Shopgirl",2005
39427,"Stay",2005
39435,"Legend of Zorro, The",2005
39444,"Weather Man, The",2005
39446,"Saw II",2005
39449,"Prime",2005
39703,"Little Fish",2005
39715,"American Pie Presents: Band Camp (American Pie 4: Band Camp)",2005
39796,"Empire of the Wolves (L'empire des loups)",2005
39869,"Manderlay",2005
39886,"Nine Lives",2005
40148,"Revolver",2005
40278,"Jarhead",2005
40339,"Chicken Little",2005
40414,"Joyeux Noël (Merry Christmas)",2005
40574,"Get Rich or Die Tryin'",2005
40581,"Just Friends",2005
40583,"Syriana",2005
40614,"Derailed",2005
40629,"Pride & Prejudice",2005
40723,"Wolf Creek",2005
40732,"Descent, The",2005
40815,"Harry Potter and the Goblet of Fire",2005
40819,"Walk the Line",2005
40826,"Rent",2005
40851,"Zathura",2005
40870,"C.R.A.Z.Y.",2005
40946,"Sarah Silverman: Jesus Is Magic",2005
40952,"Bee Season",2005
40955,"Breakfast on Pluto",2005
40959,"Ice Harvest, The",2005
