"movieId","title","year"
89745,"Avengers, The",2012
91485,"Expendables 2, The",2012
91500,"Hunger Games, The",2012
91529,"Dark Knight Rises, The",2012
91535,"Bourne Legacy, The",2012
91831,"Devil Inside, The",2012
91842,"Contraband",2012
91974,"Underworld: Awakening",2012
91976,"Grey, The",2012
91978,"Man on a Ledge",2012
92420,"Chronicle",2012
92422,"Woman in Black, The",2012
92507,"Safe House",2012
92509,"Vow, The",2012
92938,"Ghost Rider: Spirit of Vengeance",2012
93242,"Gone",2012
93270,"Project X",2012
93272,"Dr. Seuss' The Lorax",2012
93297,"Act of Valor",2012
93326,"This Means War",2012
93363,"John Carter",2012
93510,"21 Jump Street",2012
93563,"Lockout",2012
93831,"American Reunion (American Pie 4)",2012
93840,"Cabin in the Woods, The",2012
93980,"Three Stooges, The",2012
94266,"Five-Year Engagement, The",2012
94323,"Think Like a Man",2012
94478,"Dark Shadows",2012
94677,"Dictator, The",2012
94777,"Men in Black III (M.III.B.) (M.I.B.³)",2012
94780,"Snow White and the Huntsman",2012
94864,"Prometheus",2012
94867,"Pact, The",2012
94959,"Moonrise Kingdom",2012
94969,"Kahaani",2012
95058,"Cosmopolis ",2012
95088,"Safety Not Guaranteed",2012
95105,"Madagascar 3: Europe's Most Wanted",2012
95167,"Brave",2012
95307,"Rock of Ages",2012
95309,"Seeking a Friend for the End of the World",2012
95441,"Ted",2012
95449,"Magic Mike",2012
95510,"Amazing Spider-Man, The",2012
95543,"Ice Age 4: Continental Drift",2012
95567,"People Like Us",2012
95591,"Rat King",2012
95717,"Treasure Island",2012
95720,"Watch, The",2012
95873,"Ruby Sparks",2012
95875,"Total Recall",2012
96079,"Skyfall",2012
96110,"Campaign, The",2012
96121,"Hope Springs",2012
96150,"Queen of Versailles, The",2012
96281,"ParaNorman",2012
96432,"Lawless",2012
96467,"Sleepwalk with Me",2012
96488,"Searching for Sugar Man",2012
96496,"6 Bullets",2012
96588,"Pitch Perfect",2012
96610,"Looper",2012
96616,"That's My Boy",2012
96655,"Robot & Frank",2012
96667,"Ai Weiwei: Never Sorry",2012
96693,"Trouble with the Curve",2012
96728,"Master, The",2012
96737,"Dredd",2012
96751,"Arbitrage",2012
96762,"Detropia",2012
96811,"End of Watch",2012
96815,"V/H/S",2012
96821,"Perks of Being a Wallflower, The",2012
96829,"Hunt, The (Jagten)",2012
96832,"Holy Motors",2012
96861,"Taken 2",2012
96911,"Royal Affair, A (Kongelig affære, En)",2012
96966,"Laurence Anyways",2012
97002,"Something from Nothing: The Art of Rap",2012
97024,"Rust and Bone (De rouille et d'os)",2012
97168,"Marley",2012
97188,"Sinister",2012
97225,"Hotel Transylvania",2012
97304,"Argo",2012
97306,"Seven Psychopaths",2012
97395,"West of Memphis",2012
97639,"How to Survive a Plague",2012
97742,"Alex Cross",2012
97752,"Cloud Atlas",2012
97860,"Killing Them Softly",2012
97866,"Imposter, The",2012
97870,"Sessions, The (Surrogate, The)",2012
97904,"Smashed",2012
97913,"Wreck-It Ralph",2012
97921,"Silver Linings Playbook",2012
97923,"Flight",2012
97936,"Anna Karenina",2012
97938,"Life of Pi",2012
98056,"Amour",2012
98065,"Brooklyn Castle",2012
98122,"Indie Game: The Movie",2012
98154,"Lincoln",2012
98203,"Twilight Saga: Breaking Dawn - Part 2, The",2012
98239,"Red Dawn",2012
98243,"Rise of the Guardians",2012
98373,"Step Up Revolution",2012
98491,"Paperman",2012
98585,"Hitchcock",2012
98809,"Hobbit: An Unexpected Journey, The",2012
98961,"Zero Dark Thirty",2012
99112,"Jack Reacher",2012
99114,"Django Unchained",2012
99117,"This Is 40",2012
99145,"Impossible, The (Imposible, Lo)",2012
99149,"Misérables, Les",2012
99741,"Company You Keep, The",2012
100089,"Star Wars Uncut: Director's Cut",2012
100304,"Liability, The",2012
100344,"No",2012
100556,"Act of Killing, The",2012
100581,"Room 237",2012
100843,"Oh Boy (A Coffee in Berlin)",2012
101220,"Burn",2012
101415,"First Time, The",2012
101525,"Place Beyond the Pines, The",2012
101962,"Wolf Children (Okami kodomo no ame to yuki)",2012
102194,"Mud",2012
102294,"Scapegoat, The",2012
102588,"Stories We Tell",2012
102800,"Frances Ha",2012
102991,"Berberian Sound Studio",2012
103203,"Eden",2012
103541,"Thanks for Sharing",2012
103606,"Stuck in Love",2012
105217,"Adventures in Zambezia",2012
107684,"Smiley",2012
109280,"Summit, The",2012
109798,"Buddies (Colegas)",2012
116217,"Secret of the Wings",2012
119153,"Bill Burr: You People Are All the Same",2012
130980,"The Day That Lasted 21 Years",2012
