"movieId","title","year"
60684,"Watchmen",2009
63072,"Road, The",2009
65585,"Bride Wars",2009
65601,"My Bloody Valentine 3-D",2009
65682,"Underworld: Rise of the Lycans",2009
65802,"Paul Blart: Mall Cop",2009
65810,"Notorious",2009
66066,"Grudge 3, The",2009
66097,"Coraline",2009
66171,"Push",2009
66203,"He's Just Not That Into You",2009
66297,"Futurama: Into the Wild Green Yonder",2009
66385,"Taking Chance",2009
66509,"Funny People",2009
66665,"Away We Go",2009
66691,"Thick as Thieves (a.k.a. Code, The)",2009
66783,"Friday the 13th",2009
66798,"Pink Panther 2, The",2009
67087,"I Love You, Man",2009
67186,"Haunting in Connecticut, The",2009
67193,"Duplicity",2009
67197,"Knowing",2009
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009
67361,"Echelon Conspiracy",2009
67408,"Monsters vs. Aliens",2009
67607,"We Live in Public",2009
67695,"Observe and Report",2009
67734,"Adventureland",2009
67788,"Confessions of a Shopaholic",2009
67799,"The Butterfly Effect 3: Revelations",2009
67923,"Fast & Furious (Fast and the Furious 4, The)",2009
67997,"In the Loop",2009
68073,"Boat That Rocked, The (a.k.a. Pirate Radio)",2009
68135,"17 Again",2009
68157,"Inglourious Basterds",2009
68159,"State of Play",2009
68194,"Damned United, The",2009
68205,"Crank: High Voltage",2009
68237,"Moon",2009
68269,"Young Victoria, The",2009
68319,"X-Men Origins: Wolverine",2009
68358,"Star Trek",2009
68519,"S. Darko (S. Darko: A Donnie Darko Tale)",2009
68552,"Crossing Over",2009
68554,"Angels & Demons",2009
68791,"Terminator Salvation",2009
68793,"Night at the Museum: Battle of the Smithsonian",2009
68858,"Vincere",2009
68932,"Soloist, The",2009
68941,"Last House on the Left, The",2009
68952,"Drag Me to Hell",2009
68954,"Up",2009
68965,"Dance Flick",2009
69069,"Fired Up",2009
69122,"Hangover, The",2009
69134,"Antichrist",2009
69278,"Land of the Lost",2009
69306,"Taking of Pelham 1 2 3, The",2009
69406,"Proposal, The",2009
69436,"Year One",2009
69526,"Transformers: Revenge of the Fallen",2009
69604,"Whatever Works",2009
