"movieId","title","year"
83349,"Green Hornet, The",2011
83613,"Cowboys & Aliens",2011
83910,"Dilemma, The",2011
84152,"Limitless",2011
84273,"Zeitgeist: Moving Forward",2011
84374,"No Strings Attached",2011
84392,"Lincoln Lawyer, The",2011
84601,"Unknown",2011
84613,"Sanctum",2011
84615,"Cedar Rapids",2011
84637,"Gnomeo & Juliet",2011
84772,"Paul",2011
84942,"Drive Angry",2011
84944,"Rango",2011
84950,"Take Me Home Tonight",2011
84954,"Adjustment Bureau, The",2011
85020,"Mechanic, The",2011
85022,"Hall Pass",2011
85056,"I Am Number Four",2011
85131,"Battle: Los Angeles",2011
85261,"Mars Needs Moms",2011
85367,"Just Go with It",2011
85397,"Red Riding Hood",2011
85399,"Big Mommas: Like Father, Like Son",2011
85414,"Source Code",2011
85438,"Jane Eyre",2011
85510,"Sucker Punch",2011
85796,"Hobo with a Shotgun",2011
85881,"Win Win",2011
86190,"Hanna",2011
86293,"Arthur",2011
86295,"Scream 4",2011
86298,"Rio",2011
86320,"Melancholia",2011
86332,"Thor",2011
86548,"Water for Elephants",2011
86644,"Fast Five (Fast and the Furious 5, The)",2011
86817,"Something Borrowed",2011
86833,"Bridesmaids",2011
86835,"Priest",2011
86880,"Pirates of the Caribbean: On Stranger Tides",2011
86882,"Midnight in Paris",2011
86898,"Tree of Life, The",2011
86911,"Hangover Part II, The",2011
87004,"Pina",2011
87192,"Attack the Block",2011
87222,"Kung Fu Panda 2",2011
87232,"X-Men: First Class",2011
87306,"Super 8",2011
87430,"Green Lantern",2011
87469,"Cinema Verite",2011
87483,"Mr. Popper's Penguins",2011
87485,"Bad Teacher",2011
87520,"Transformers: Dark of the Moon",2011
87529,"Your Highness",2011
87867,"Zookeeper",2011
87869,"Horrible Bosses",2011
87876,"Cars 2",2011
88125,"Harry Potter and the Deathly Hallows: Part 2",2011
88129,"Drive",2011
88140,"Captain America: The First Avenger",2011
88163,"Crazy, Stupid, Love.",2011
88179,"One Day",2011
88235,"Guard, The",2011
88349,"Almighty Thor",2011
88356,"Smurfs, The",2011
88405,"Friends with Benefits",2011
88724,"Beats Rhymes & Life: The Travels of a Tribe Called Quest",2011
88744,"Rise of the Planet of the Apes",2011
88746,"Terri",2011
88785,"Change-Up, The",2011
88810,"Help, The",2011
88812,"30 Minutes or Less",2011
88879,"Gantz",2011
88901,"Bulli: Cooking in Progress, El",2011
88932,"Final Destination 5",2011
88954,"Very Harold & Kumar 3D Christmas, A",2011
89030,"Fright Night",2011
89085,"Debt, The",2011
89087,"Colombiana",2011
89090,"Bill Cunningham New York",2011
89118,"Skin I Live In, The (La piel que habito)",2011
89260,"Project Nim",2011
89302,"Page Eight",2011
89305,"Inbetweeners Movie, The",2011
89337,"Interrupters, The",2011
89343,"Red State",2011
89356,"Chinese Take-Out (Chinese Take-Away) (Un cuento chino)",2011
89388,"I Don't Know How She Does It",2011
89470,"Contagion",2011
89480,"Sleeping Beauty",2011
89492,"Moneyball",2011
89535,"Havre, Le",2011
89753,"Tinker Tailor Soldier Spy",2011
89759,"Separation, A (Jodaeiye Nader az Simin)",2011
89761,"Dangerous Method, A",2011
89774,"Warrior",2011
89804,"Ides of March, The",2011
89864,"50/50",2011
89904,"The Artist",2011
90057,"Take Shelter",2011
90154,"Caller, The",2011
90249,"Real Steel",2011
90266,"Buck",2011
90343,"Footloose",2011
90357,"Tyrannosaur",2011
90374,"Martha Marcy May Marlene",2011
90376,"We Need to Talk About Kevin",2011
90382,"River Murders, The",2011
90405,"In Time",2011
90430,"Carnage",2011
90439,"Margin Call",2011
90469,"Paranormal Activity 3",2011
90524,"Abduction",2011
90528,"This Must Be the Place",2011
90531,"Shame",2011
90576,"What's Your Number?",2011
90600,"Headhunters (Hodejegerne)",2011
90603,"Batman: Year One",2011
90624,"Machine Gun Preacher",2011
90645,"Anonymous",2011
90647,"Puss in Boots",2011
90717,"Tower Heist",2011
90738,"Double, The",2011
90746,"Adventures of Tintin, The",2011
90863,"George Harrison: Living in the Material World",2011
90866,"Hugo",2011
90870,"Trespass",2011
90888,"Immortals",2011
90939,"11-11-11 (11-11-11: The Prophecy)",2011
90943,"Into the Abyss",2011
91077,"Descendants, The",2011
91094,"Muppets, The",2011
91104,"Twilight Saga: Breaking Dawn - Part 1, The",2011
91126,"War Horse",2011
91128,"Rum Diary, The",2011
91134,"My Week with Marilyn",2011
91323,"Sitter, The",2011
91325,"Extremely Loud and Incredibly Close",2011
91386,"Happy Feet Two",2011
91474,"Flypaper",2011
91542,"Sherlock Holmes: A Game of Shadows",2011
91548,"Life in a Day",2011
91622,"Young Adult",2011
91628,"New Year's Eve",2011
91630,"Mission: Impossible - Ghost Protocol",2011
91653,"We Bought a Zoo",2011
91658,"Girl with the Dragon Tattoo, The",2011
91671,"Alvin and the Chipmunks: Chipwrecked",2011
91840,"Roadie",2011
91869,"Being Elmo: A Puppeteer's Journey",2011
91890,"Iron Lady, The",2011
92008,"Haywire",2011
92243,"Flowers of War, The (Jin líng shí san chai)",2011
92259,"Intouchables",2011
92535,"Louis C.K.: Live at the Beacon Theater",2011
92694,"Perfect Sense",2011
93063,"Khodorkovsky",2011
93126,"Bag of Bones",2011
93265,"Courageous",2011
93324,"Undefeated",2011
93443,"Goon",2011
93598,"Snowtown (Snowtown Murders, The)",2011
93740,"Salmon Fishing in the Yemen",2011
93838,"The Raid: Redemption",2011
93855,"God Bless America",2011
94070,"Best Exotic Marigold Hotel, The",2011
94466,"Black Mirror",2011
94469,"Red Dog",2011
94896,"Bernie",2011
94967,"Texas Killing Fields",2011
95135,"Your Sister's Sister",2011
95761,"Killer Joe",2011
96563,"Paradise Lost 3: Purgatory",2011
96606,"Samsara",2011
97470,"Catch .44",2011
97707,"Skyscraper (Skyskraber)",2011
100010,"Battle of Los Angeles",2011
100058,"Patrice O'Neal: Elephant in the Room",2011
108983,"La Luna",2011
109800,"Quebrando o Tabu",2011
109802,"Man from the Future, The (O Homem do Futuro)",2011
112811,"Front Line, The (Go-ji-jeon)",2011
129859,"Mardock Scramble: The Second Combustion",2011
130982,"Widows",2011
