"movieId","title","year"
99007,"Warm Bodies",2013
99728,"Gangster Squad",2013
99813,"Batman: The Dark Knight Returns, Part 2",2013
99912,"Mama",2013
99917,"Upstream Color",2013
99957,"Broken City",2013
100108,"Parker",2013
100163,"Hansel & Gretel: Witch Hunters",2013
100383,"Side Effects",2013
100390,"Identity Thief",2013
100714,"Before Midnight",2013
101142,"Croods, The",2013
101285,"Spring Breakers",2013
101360,"Call, The",2013
101531,"Phil Spector",2013
101577,"Host, The",2013
101739,"Evil Dead",2013
101741,"Trance",2013
101864,"Oblivion",2013
102033,"Pain & Gain",2013
102123,"This Is the End",2013
102125,"Iron Man 3",2013
102286,"Family Weekend",2013
102407,"Great Gatsby, The",2013
102445,"Star Trek Into Darkness",2013
102481,"Internship, The",2013
102684,"Only God Forgives",2013
102686,"Hangover Part III, The",2013
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",2013
102720,"Epic",2013
102753,"Past, The (Le passé)",2013
102819,"Behind the Candelabra",2013
102880,"After Earth",2013
102903,"Now You See Me",2013
102993,"Way, Way Back, The",2013
103042,"Man of Steel",2013
103075,"Purge, The",2013
103107,"20 Feet from Stardom (Twenty Feet from Stardom)",2013
103137,"Bling Ring, The",2013
103141,"Monsters University",2013
103228,"Pacific Rim",2013
103249,"World War Z",2013
103253,"Elysium",2013
103255,"Dirty Wars",2013
103306,"Europa Report",2013
103335,"Despicable Me 2",2013
103339,"White House Down",2013
103341,"World's End, The",2013
103384,"Lone Ranger, The",2013
103493,"Gideon's Army",2013
103539,"The Spectacular Now",2013
103543,"Lifeguard, The",2013
103572,"Downloaded",2013
103624,"Fruitvale Station",2013
103655,"R.I.P.D.",2013
103659,"Justice League: The Flashpoint Paradox",2013
103667,"Pawn Shop Chronicles",2013
103688,"Conjuring, The",2013
103755,"Turbo",2013
103772,"Wolverine, The",2013
103801,"Drinking Buddies",2013
103810,"Red 2",2013
103883,"2 Guns",2013
103980,"Blue Jasmine",2013
103984,"Great Beauty, The (Grande Bellezza, La)",2013
104069,"Louis C.K.: Oh My God",2013
104076,"Smurfs 2, The",2013
104137,"Prince Avalanche",2013
104155,"Clear History",2013
104211,"We're the Millers",2013
104241,"Kick-Ass 2",2013
104243,"Riddick",2013
104283,"Wind Rises, The (Kaze tachinu)",2013
104312,"Mortal Instruments: City of Bones, The",2013
104339,"In a World...",2013
104374,"About Time",2013
104841,"Gravity",2013
104879,"Prisoners",2013
104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The)",2013
104913,"Rush",2013
104925,"Family, The",2013
104944,"Short Term 12",2013
105197,"Nebraska",2013
105211,"Enough Said",2013
105213,"Don Jon",2013
105355,"Blue Is the Warmest Color (La vie d'Adèle)",2013
105468,"Cloudy with a Chance of Meatballs 2",2013
105504,"Captain Phillips",2013
105844,"12 Years a Slave",2013
106002,"Ender's Game",2013
106011,"Blue Umbrella, The",2013
106062,"Jackass Presents: Bad Grandpa",2013
106072,"Thor: The Dark World",2013
106100,"Dallas Buyers Club",2013
106330,"Last Vegas",2013
106407,"Seduced and Abandoned",2013
106438,"Philomena",2013
106441,"Book Thief, The",2013
106452,"Ida",2013
106487,"Hunger Games: Catching Fire, The",2013
106489,"Hobbit: The Desolation of Smaug, The",2013
106491,"47 Ronin",2013
106540,"Delivery Man",2013
106642,"Day of the Doctor, The",2013
106696,"Frozen",2013
106766,"Inside Llewyn Davis",2013
106782,"Wolf of Wall Street, The",2013
106785,"Homefront",2013
106841,"August: Osage County",2013
106916,"American Hustle",2013
106918,"Secret Life of Walter Mitty, The",2013
106920,"Her",2013
107069,"Lone Survivor",2013
107141,"Saving Mr. Banks",2013
107314,"Oldboy",2013
107348,"Anchorman 2: The Legend Continues",2013
107406,"Snowpiercer",2013
107541,"As Cool As I Am",2013
107771,"Only Lovers Left Alive",2013
107958,"Foosball (Metegol)",2013
108149,"At Berkeley",2013
108727,"Nymphomaniac: Volume I",2013
108949,"Art of the Steal, The",2013
108981,"Nymphomaniac: Volume II",2013
109687,"Particle Fever",2013
109742,"Cheap Thrills",2013
109945,"Meu Passado Me Condena: O Filme",2013
109947,"My Mom Is a Character (Minha Mãe é uma Peça: O Filme)",2013
110110,"Starred Up",2013
110337,"Moebius",2013
110407,"Machine, The",2013
110882,"Locke",2013
111235,"Jodorowsky's Dune",2013
111251,"Immigrant, The",2013
111387,"Palo Alto",2013
111622,"Begin Again",2013
112229,"Crawlspace",2013
113741,"Coherence",2013
117192,"Doctor Who: The Time of the Doctor",2013
123121,"Jealousy",2013
129779,"Ghost in the Shell Arise - Border 1: Ghost Pain",2013
